address,lat,lon,formatted_address,loc_type
700 E HIGH ST Charlottesville VA,38.031405,-78.4758023,"700 E High St, Charlottesville, VA 22902, USA",ROOFTOP
100 EMMET ST N / BARRACKS RD Charlottesville VA,38.039893,-78.506392,"100 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
1900 EMMET ST Charlottesville VA,38.0606411,-78.4925669,"1900 Emmet St N, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
800 MONTICELLO AVE Charlottesville VA,38.023318,-78.4775669,"800 Monticello Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 MARKET ST Charlottesville VA,38.031353,-78.4815291,"100 Market St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
800 NALLE ST Charlottesville VA,38.0300066,-78.4936245,"800 Nalle St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 LANKFORD AVE Charlottesville VA,38.0221349,-78.488635,"200 Lankford Ave, Charlottesville, VA 22902, USA",ROOFTOP
700 MONTROSE AVE Charlottesville VA,38.0220282,-78.4808183,"700 Montrose Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
600 CHERRY AVE Charlottesville VA,38.0271342,-78.4912443,"600 Cherry Ave, Charlottesville, VA 22903, USA",ROOFTOP
1800 EMMET ST Charlottesville VA,38.0598674,-78.4931491,"1800 Emmet St N, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
800 CHERRY AVE Charlottesville VA,38.0284929,-78.4932522,"800 Cherry Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 RIDGE ST Charlottesville VA,38.022195,-78.491278,"800 Ridge St, Charlottesville, VA 22902, USA",ROOFTOP
1400 HIGH ST Charlottesville VA,38.031841,-78.4645996,"1400 E High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 PARK LN E Charlottesville VA,38.0356627,-78.4746269,"Park Ln E, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
300 W MAIN ST Charlottesville VA,38.0302236,-78.4855953,"300 W Main St, Charlottesville, VA 22903, USA",ROOFTOP
1900 STADIUM RD Charlottesville VA,38.0292553,-78.513144,"1900 Stadium Rd, Charlottesville, VA 22903, USA",ROOFTOP
1600 MONTICELLO AVE Charlottesville VA,38.0165671,-78.476259,"1600 Monticello Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
2000 BARRACKS RD Charlottesville VA,38.0506543,-78.4980399,"2000 Barracks Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 QUARRY RD Charlottesville VA,38.0143834,-78.4736051,"400 Quarry Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1300 JOHN ST Charlottesville VA,38.0368052,-78.4969872,"1300 John St, Charlottesville, VA 22903, USA",ROOFTOP
200 BYPASS Charlottesville VA,38.0291571,-78.4773,"Charlottesville Area Transit, 615 Water St E, Charlottesville, VA 22902, USA",ROOFTOP
100 ELLIEWOOD AVE Charlottesville VA,38.0362462,-78.5004086,"100 Elliewood Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 EMMET ST N Charlottesville VA,38.048578,-78.5029799,"900 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
100 GORDON AVE Charlotesville VA,38.0395474,-78.4976562,"Gordon Ave, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
500 PARK ST Charlottesville VA,38.0331918,-78.4756831,"500 Park St, Charlottesville, VA 22902, USA",ROOFTOP
900 RIVES ST Charlottesville VA,38.0177585,-78.4698107,"900 Rives St, Charlottesville, VA 22902, USA",ROOFTOP
300 6TH ST SW Charlottesville VA,38.0292897,-78.4896319,"300 6th St SW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 RIDGE ST Charlottesville VA,38.029411,-78.4856112,"200 Ridge St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1700 ALLIED ST Charlottesville VA,38.0405586,-78.477886,"1700 Allied St, Charlottesville, VA 22903, USA",ROOFTOP
100 SEMINOLE CT Charlottesville VA,38.06576,-78.4881082,"100 Seminole Ct, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
300 MAIN ST Charlottesville VA,38.0302236,-78.4855953,"300 W Main St, Charlottesville, VA 22903, USA",ROOFTOP
1200 CEDARS CT Charlottesville VA,38.0553554,-78.5014782,"1200 Cedars Ct, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 MARKET ST Charlottesville VA,38.0304127,-78.4774586,"600 E Market St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 13TH ST NW Charlottesville VA,38.0333831,-78.4982878,"100 13th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 ELLIOTT AVE Charlottesville VA,38.0231906,-78.4854524,"200 Elliott Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
400 PATON ST Charlottesville VA,38.0278585,-78.5023806,"400 Paton St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
700 MADISON AVE Charlottesville VA,38.0413508,-78.4938895,"700 Madison Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 W MAIN ST Charlottesville VA,38.0307688,-78.487897,"500 W Main St, Charlottesville, VA 22903, USA",ROOFTOP
200 E MARKET ST Charlottesville VA,38.0311029,-78.4803537,"200 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
1300 LITTLE HIGH ST Charlottesville VA,38.0290247,-78.4667552,"1300 Little High St, Charlottesville, VA 22902, USA",ROOFTOP
700 SHAMROCK RD Charlottesville VA,38.0213796,-78.5034051,"700 Shamrock Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 1ST ST Charlottesville VA,38.0307862,-78.4815051,"100 1st St S, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 1ST ST S Charlottesville VA,38.0307862,-78.4815051,"100 1st St S, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 MARTIN ST Charlottesville VA,38.041004,-78.4611841,"1000 Martin St, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1100 GORDON AVE Charlottesville VA,38.0380867,-78.4941799,"1100 Gordon Ave, Charlottesville, VA 22903, USA",ROOFTOP
1400 PEN PARK RD Charlottesville VA,38.0485168,-78.4512772,"1400 Pen Park Rd, Charlottesville, VA 22901, USA",ROOFTOP
200 10TH ST NW Charlottesville VA,38.0339939,-78.4940093,"200 10th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 GROVE RD Charlottesville VA,38.0538768,-78.4787901,"1500 Grove Rd, Charlottesville, VA 22901, USA",ROOFTOP
600 ELIZABETH AVE Charlottesville VA,38.0479038,-78.4632817,"600 Elizabeth Ave, Charlottesville, VA 22901, USA",ROOFTOP
500 E MARKET ST Charlottesville VA,38.0307841,-78.4781349,"500 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
100 RIDGE ST Charlottesville VA,38.0298234,-78.4846933,"100 Ridge St, Charlottesville, VA 22902, USA",ROOFTOP
900 PAGE ST Charlottesville VA,38.0347237,-78.4919885,"900 Page St, Charlottesville, VA 22903, USA",ROOFTOP
2700 JEFFERSON PARK AVE Charlottesville VA,38.0169907,-78.5120008,"2700 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
400 MARKET ST Charlottesville VA,38.0306395,-78.478786,"400 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
800 PRESTON AVE Charlottesville VA,38.0364566,-78.4887939,"800 Preston Ave, Charlottesville, VA 22903, USA",ROOFTOP
200 14TH ST NW Charlottesville VA,38.0348015,-78.4989038,"200 14th St NW, Charlottesville, VA 22903, USA",ROOFTOP
900 FOREST ST Charlottesville VA,38.038317,-78.4854802,"900 Forest St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 HINTON AVE Charlottesville VA,38.0248947,-78.4764217,"800 Hinton Ave, Charlottesville, VA 22902, USA",ROOFTOP
600 MONTICELLO AVE Charlottesville VA,38.0250958,-78.4807085,"600 Monticello Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 MONTICELLO RD Charlotesville VA,38.0251455,-78.4755071,"100 Monticello Ave, Charlottesville, VA 22902, USA",ROOFTOP
200 W MAIN ST Charlottesville VA,38.0308357,-78.4825003,"200 W Main St, Charlottesville, VA 22902, USA",ROOFTOP
800 PROSPECT AVE Charlottesville VA,38.0213093,-78.4968967,"800 Prospect Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
300 CAROLINE AVE Charlottesville VA,38.0289476,-78.4657249,"300 Caroline Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
900 CHERRY AVE Charlottesville VA,38.0288435,-78.4952861,"900 Cherry Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
300 E MAIN ST Charlottesville VA,38.029889,-78.4800489,"300 E Main St, Charlottesville, VA 22902, USA",ROOFTOP
100 PARK LN W Charlotesville VA,38.0169915,-78.5123169,"100 Park Ln W, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 8TH WAY Charlottesville VA,38.033426,-78.4902144,"200 8th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 E MAIN ST Charlottesville VA,38.0295575,-78.4776108,"600 E Main St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 5TH ST SW Charlottesville VA,38.030368,-78.4879707,"200 5th St SW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 WILSON CT Charlottesville VA,38.0658483,-78.4758696,"100 Wilson Ct, Charlottesville, VA 22901, USA",ROOFTOP
200 9TH ST SW Charlottesville VA,38.0306599,-78.4946986,"200 9th St SW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 1ST ST S Charlotesville VA,38.0307862,-78.4815051,"100 1st St S, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 ROCK CREEK RD Charlotesville VA,38.0218905,-78.4992211,"Rockcreek Rd, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
200 4TH ST NW Charlottesville VA,38.0314737,-78.4862044,"200 4th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 LANKFORD AVE Charlottesville VA,38.021285,-78.4870571,"100 Lankford Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 HARTMANS MILL RD Charlottesville VA,38.018352,-78.48873,"100 Hartmans Mill Rd, Charlottesville, VA 22902, USA",ROOFTOP
200 ROBERTSON AVE Charlottesville VA,38.024146,-78.513081,"200 Robertson Ave, Charlottesville, VA 22903, USA",ROOFTOP
500 MEADE AVE Charlottesville VA,38.0301632,-78.4649524,"500 Meade Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 GARRETT ST Charlotesville VA,38.0290794,-78.4840012,"100 Garrett St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 RIDGE MCINTIRE RD Charlottesville VA,38.0312665,-78.4838797,"200 Ridge McIntire Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 ESTES ST Charlottesville VA,38.0306931,-78.4926732,"800 Estes St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1700 MONTICELLO RD Charlottesville VA,38.0164926,-78.4731596,"1700 Monticello Rd, Charlottesville, VA 22902, USA",ROOFTOP
700 PINE ST Charlottesville VA,38.0271515,-78.4953094,"700 Pine St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 MAYWOOD LN Charlottesville VA,38.0293994,-78.509058,"100 Maywood Ln, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1100 FOREST ST Charlottesville VA,38.0401068,-78.4836752,"1100 Forest St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 RIVERSIDE AVE Charlottesville VA,38.026886,-78.4549492,"400 Riverside Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 MIDDLESEX DR Charlottesville VA,38.059445,-78.5030447,"100 Middlesex Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1500 JEFFERSON PARK AVE Charlottesville VA,38.0317927,-78.5039988,"1500 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
1700 JEFFERSON PARK AVE Charlottesville VA,38.0302413,-78.5083167,"1700 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
300 MONTEBELLO CIR Charlottesville VA,38.0294551,-78.510424,"300 Montebello Cir, Charlottesville, VA 22903, USA",ROOFTOP
1400 CARLTON AVE Charlottesville VA,38.0214873,-78.4674803,"1400 Carlton Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 CARLTON AVE Charlotesville VA,38.0266949,-78.468563,"100 Carlton Rd, Charlottesville, VA 22902, USA",ROOFTOP
100 MONROE LN Charlotesville VA,38.0308233,-78.5031177,"Monroe Ln, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
1100 MILLMONT ST Charlottesville VA,38.0526705,-78.5025274,"1100 Millmont St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1100 LITTLE HIGH ST Charlottesville VA,38.0306738,-78.4708414,"1100 Little High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1800 JEFFERSON PARK AVE Charlottesville VA,38.028643,-78.5090309,"1800 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
100 WELK PL Charlottesville VA,38.0158704,-78.5032814,"100 Welk Pl, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 JEFFERSON ST Charlottesville VA,38.0320677,-78.4800788,"200 E Jefferson St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 RIDGE ST Charlotesville VA,38.0298427,-78.4848287,"100 Ridge St, Charlottesville, VA 22902, USA",ROOFTOP
1100 WELLFORD ST Charlottesville VA,38.0472747,-78.4868404,"1100 Wellford St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
300 E HIGH ST Charlottesville VA,38.0325347,-78.4788882,"300 E High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 EMMET ST N Charlottesville VA,38.0502656,-78.5024837,"1000 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
100 DICE ST Charlotesville VA,38.0274332,-78.4840889,"100 Dice St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
2500 JEFFERSON PARK AVE Charlottesville VA,38.0203443,-78.5144704,"2500 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
200 GARRETT ST Charlottesville VA,38.0281988,-78.4825271,"200 Garrett St, Charlottesville, VA 22902, USA",ROOFTOP
300 RIVERSIDE AVE Charlottesville VA,38.023876,-78.455313,"300 Riverside Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 SOUTH ST Charlottesville VA,38.029296,-78.4824301,"100 South Street East, Charlottesville, VA 22902, USA",ROOFTOP
800 MAIN ST Charlottesville VA,38.0317157,-78.490864,"800 W Main St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 PANTOPS CTR Charlottesville VA,38.0308903,-78.4580752,"500 Pantops Center, Charlottesville, VA 22911, USA",RANGE_INTERPOLATED
600 BOLLING AVE Charlottesville VA,38.0240934,-78.4812347,"600 Bolling Ave, Charlottesville, VA 22902, USA",ROOFTOP
1000 EMMET ST Charlottesville VA,38.0502656,-78.5024837,"1000 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
1000 HYDRAULIC RD Charlottesville VA,38.0571285,-78.488689,"1000 Hydraulic Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
700 RIDGE ST Charlottesville VA,38.0245196,-78.4898523,"700 Ridge St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1400 EMMET ST N Charlottesville VA,38.0559704,-78.4963422,"1400 Emmet St N, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 2ND ST SE Charlottesville VA,38.0263256,-78.4827742,"500 2nd St SE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 7 1/2 ST SW Charlottesville VA,38.0296536,-78.4913187,"300 7 1/2 St SW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 WESTWOOD RD Charlottesville VA,38.044051,-78.484236,"1500 Westwood Rd, Charlottesville, VA 22903, USA",ROOFTOP
4000 CITY WALK WAY Charlottesville VA,38.0255652,-78.469162,"4000 City Walk Way, Charlottesville, VA 22902, USA",ROOFTOP
1000 SHERIDAN AVE Charlottesville VA,38.0417846,-78.4651925,"1000 Sheridan Ave, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
400 14TH ST NW Charlottesville VA,38.0381182,-78.4974749,"400 14th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2500 WOODLAND DR Charlottesville VA,38.020246,-78.5126258,"2500 Woodland Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 E MARKET ST Charlottesville VA,38.0295702,-78.476024,"800 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
1200 MEADOWBROOK RD Charlottesville VA,38.0523221,-78.4985699,"1200 Meadowbrook Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
700 CHURCH ST Charlottesville VA,38.0240483,-78.4784601,"700 Church St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 1ST ST Charlottesville VA,38.0206477,-78.4872627,"1000 1st St S, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 1ST ST N Charlotesville VA,38.0308992,-78.481456,"100 1st St N, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 3RD ST SE Charlottesville VA,38.0303104,-78.4799943,"100 3rd St SE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
900 RIVER RD Charlottesville VA,38.0363264,-78.4581179,"900 River Rd, Charlottesville, VA 22901, USA",ROOFTOP
300 AVON ST Charlottesville VA,38.026794,-78.477417,"300 Avon St, Charlottesville, VA 22902, USA",ROOFTOP
1800 MEADOWBROOK HEIGHTS RD Charlottesville VA,38.0601157,-78.479253,"1800 Meadowbrook Heights Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
400 E MAIN ST Charlottesville VA,38.0297846,-78.4792629,"400 E Main St, Charlottesville, VA 22902, USA",ROOFTOP
900 E JEFFERSON ST Charlottesville VA,38.0304227,-78.4743699,"900 E Jefferson St, Charlottesville, VA 22902, USA",ROOFTOP
100 10TH ST NW Charlotesville VA,38.0326129,-78.4947443,"100 10th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2300 NORTH BERKSHIRE RD Charlottesville VA,38.0625396,-78.4966228,"2300 N Berkshire Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1100 CALHOUN ST Charlottesville VA,38.0395672,-78.4625686,"1100 Calhoun St, Charlottesville, VA 22901, USA",ROOFTOP
1000 WERTLAND ST Charlottesville VA,38.0339162,-78.494249,"1000 Wertland St, Charlottesville, VA 22903, USA",ROOFTOP
2700 HYDRAULIC RD Charlottesville VA,38.0713175,-78.4983747,"2700 Hydraulic Rd, Charlottesville, VA 22901, USA",ROOFTOP
1600 6TH ST SE Charlottesville VA,38.016712,-78.4859029,"1600 6th St SE, Charlottesville, VA 22902, USA",ROOFTOP
2000 INDIA RD Charlottesville VA,38.0623885,-78.4879874,"2000 India Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1600 GRADY AVE Charlottesville VA,38.041452,-78.498941,"1600 Grady Ave, Charlottesville, VA 22903, USA",ROOFTOP
700 8TH ST NW Charlottesville VA,38.036152800000004,-78.4875392,"700 8th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 MADISON LN Charlottesville VA,38.0364048,-78.5023953,"100 Madison Ln, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 CARLTON AVE Charlottesville VA,38.020727,-78.46451,"1500 Carlton Ave, Charlottesville, VA 22902, USA",ROOFTOP
600 PARK ST Charlottesville VA,38.0350835,-78.4756419,"600 Park St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
700 FRANKLIN ST Charlottesville VA,38.0193095,-78.4654427,"700 Franklin St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
500 STEWART ST Charlottesville VA,38.0305903,-78.4646974,"500 Stewart St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 10TH ST SW Charlotesville VA,38.0279277,-78.4968594,"10th St SW, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
800 BELMONT AVE Charlottesville VA,38.024092,-78.476999,"800 Belmont Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 7 1/2 ST SW Charlottesville VA,38.0274684,-78.493153,"7 1/2 St SW, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
200 BROOKWOOD DR Charlottesville VA,38.0180962,-78.4937536,"200 Brookwood Dr, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
400 RUGBY RD Charlottesville VA,38.0405021,-78.5008975,"400 Rugby Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 DICE ST Charlottesville VA,38.0285977,-78.4878166,"400 Dice St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1900 SWANSON DR Charlottesville VA,38.0618151,-78.494151,"1900 Swanson Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1200 E MARKET ST Charlottesville VA,38.0266213,-78.4684057,"1200 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
700 MCINTIRE RD Charlottesville VA,38.0384908,-78.4777782,"700 McIntire Rd, Charlottesville, VA 22902, USA",ROOFTOP
100 MAIN ST Charlotesville VA,38.0306701,-78.4814678,"100 E Main St, Charlottesville, VA 22902, USA",ROOFTOP
200 RIVERSIDE AVE Charlottesville VA,38.0216472,-78.4563333,"200 Riverside Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
600 10TH ST NW Charlottesville VA,38.0392786,-78.4911892,"600 10th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 VIRGINIA AVE Charlottesville VA,38.0380136,-78.4987802,"1500 Virginia Ave, Charlottesville, VA 22903, USA",ROOFTOP
700 CONCORD AVE Charlottesville VA,38.0383768,-78.4841221,"700 Concord Ave, Charlottesville, VA 22903, USA",ROOFTOP
2100 WISE ST Charlottesville VA,38.0509508,-78.5039562,"2100 Wise St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1700 CHERRY AVE Charlottesville VA,38.0210671,-78.5097403,"1700 Cherry Ave, Charlottesville, VA 22903, USA",ROOFTOP
100 IVY RD Charlotesville VA,38.0445796,-78.5148496,"Ivy Rd, Charlottesville, VA, USA",GEOMETRIC_CENTER
1100 HIGH ST Charlottesville VA,38.0315766,-78.4700883,"1100 E High St, Charlottesville, VA 22902, USA",ROOFTOP
1900 JEFFERSON PARK AVE Charlottesville VA,38.0274135,-78.5112574,"1900 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
100 KENT TER Charlottesville VA,38.0284001,-78.5099985,"100 Kent Terrace, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 WEST MAIN STREET ST Charlottesville VA,38.0317157,-78.490864,"800 W Main St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1000 MARKET ST Charlottesville VA,38.0285026,-78.473041,"1000 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
2400 HUNTERS WAY Charlottesville VA,38.0190284,-78.4155922,"2400 Hunters Way, Charlottesville, VA 22911, USA",ROOFTOP
100 VALLEY RD EXT Charlotesville VA,38.0262798,-78.5041563,"Valley Rd Extension, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
700 EVERGREEN AVE Charlottesville VA,38.0368297,-78.4712957,"700 Evergreen Ave, Charlottesville, VA 22902, USA",ROOFTOP
200 HARTMANS MILL RD Charlottesville VA,38.0197011,-78.4884137,"200 Hartmans Mill Rd, Charlottesville, VA 22902, USA",ROOFTOP
